log_name,fold,expected_scenes,summary_present,summary_complete,summary_failure_count,target_scenes,target_coverage,candidate_rows,candidate_scenes,candidate_valid,gt_exactly_once_rate,candidate_index_valid_rate,metric_rows,metric_scenes,metric_valid,scoring_success_rate
2021.10.05.06.57.40_veh-50_00940_01105,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.57.40_veh-50_01131_01452,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.57.40_veh-50_01493_01624,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.57.40_veh-50_01658_01796,4,49,True,True,0,49,1.0,784,49,True,1.0,1.0,784,49,True,1.0
2021.10.05.07.10.04_veh-52_00252_00406,4,47,True,True,0,47,1.0,752,47,True,1.0,1.0,752,47,True,1.0
2021.10.05.07.10.04_veh-52_00418_00563,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.10.04_veh-52_00596_00663,4,33,True,True,0,33,1.0,528,33,True,1.0,1.0,528,33,True,1.0
2021.10.05.07.10.04_veh-52_00689_01322,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.10.04_veh-52_01442_01802,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.38.12_veh-50_00132_00234,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.38.12_veh-50_00245_00433,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.38.12_veh-50_00898_01058,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.38.12_veh-50_01085_01463,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.38.12_veh-50_01477_01565,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.49.39_veh-52_00563_00680,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.49.39_veh-52_00770_00905,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.49.39_veh-52_00934_01406,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.07.49.39_veh-52_01417_01574,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.08.11.15_veh-50_00163_00321,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.08.11.15_veh-50_00360_00426,4,43,True,True,0,43,1.0,688,43,True,1.0,1.0,688,43,True,1.0
2021.10.05.08.11.15_veh-50_00437_00585,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.08.11.15_veh-50_00710_00903,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.08.11.15_veh-50_00970_01211,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.08.11.15_veh-50_01222_01462,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.08.11.15_veh-50_01566_01801,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.13.21.47_veh-28_00016_00086,2,16,True,True,0,16,1.0,256,16,True,1.0,1.0,256,16,True,1.0
2021.10.06.13.21.47_veh-28_00139_00216,4,45,True,True,0,45,1.0,720,45,True,1.0,1.0,720,45,True,1.0
2021.10.06.13.21.47_veh-28_00262_00334,1,22,True,True,0,22,1.0,352,22,True,1.0,1.0,352,22,True,1.0
2021.10.06.13.21.47_veh-28_00441_00515,0,23,True,True,0,23,1.0,368,23,True,1.0,1.0,368,23,True,1.0
2021.10.06.13.21.47_veh-28_00692_00815,0,42,True,True,0,42,1.0,672,42,True,1.0,1.0,672,42,True,1.0
2021.10.06.13.21.47_veh-28_01002_01116,2,25,True,True,0,25,1.0,400,25,True,1.0,1.0,400,25,True,1.0
2021.10.06.13.21.47_veh-28_01127_01187,4,19,True,True,0,19,1.0,304,19,True,1.0,1.0,304,19,True,1.0
2021.10.06.13.21.47_veh-28_01198_01616,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.13.21.47_veh-28_01648_01722,0,18,True,True,0,18,1.0,288,18,True,1.0,1.0,288,18,True,1.0
2021.10.06.13.21.47_veh-28_01755_01829,1,38,True,True,0,38,1.0,608,38,True,1.0,1.0,608,38,True,1.0
2021.10.06.14.31.13_veh-28_00014_00079,4,5,True,True,0,5,1.0,80,5,True,1.0,1.0,80,5,True,1.0
2021.10.06.14.31.13_veh-28_00223_00350,1,41,True,True,0,41,1.0,656,41,True,1.0,1.0,656,41,True,1.0
2021.10.06.14.31.13_veh-28_00362_00475,3,26,True,True,0,26,1.0,416,26,True,1.0,1.0,416,26,True,1.0
2021.10.06.14.31.13_veh-28_00589_00665,1,42,True,True,0,42,1.0,672,42,True,1.0,1.0,672,42,True,1.0
2021.10.06.14.31.13_veh-28_00738_00908,0,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.10.06.14.31.13_veh-28_00981_01226,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.14.31.13_veh-28_01277_01377,1,16,True,True,0,16,1.0,256,16,True,1.0,1.0,256,16,True,1.0
2021.10.06.14.31.13_veh-28_01388_01849,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.08.46_veh-28_00016_00116,4,26,True,True,0,26,1.0,416,26,True,1.0,1.0,416,26,True,1.0
2021.10.06.17.08.46_veh-28_00127_00428,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.08.46_veh-28_00498_00621,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.08.46_veh-28_00651_01030,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.08.46_veh-28_01127_01287,1,45,True,True,0,45,1.0,720,45,True,1.0,1.0,720,45,True,1.0
2021.10.06.17.08.46_veh-28_01298_01548,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.08.46_veh-28_01626_01702,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.43.07_veh-28_00016_00291,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.43.07_veh-28_00302_00486,4,25,True,True,0,25,1.0,400,25,True,1.0,1.0,400,25,True,1.0
2021.10.06.17.43.07_veh-28_00508_00877,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.43.07_veh-28_00933_01014,4,8,True,True,0,8,1.0,128,8,True,1.0,1.0,128,8,True,1.0
2021.10.06.17.43.07_veh-28_01118_01302,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.43.07_veh-28_01354_01536,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.17.43.07_veh-28_01587_01694,1,36,True,True,0,36,1.0,576,36,True,1.0,1.0,576,36,True,1.0
2021.10.06.18.52.07_veh-28_00123_00431,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.18.52.07_veh-28_00442_00578,0,47,True,True,0,47,1.0,752,47,True,1.0,1.0,752,47,True,1.0
2021.10.06.18.52.07_veh-28_00592_00655,1,9,True,True,0,9,1.0,144,9,True,1.0,1.0,144,9,True,1.0
2021.10.06.18.52.07_veh-28_00839_00968,1,36,True,True,0,36,1.0,576,36,True,1.0,1.0,576,36,True,1.0
2021.10.06.18.52.07_veh-28_01072_01157,3,33,True,True,0,33,1.0,528,33,True,1.0,1.0,528,33,True,1.0
2021.10.06.18.52.07_veh-28_01297_01462,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.18.52.07_veh-28_01474_01908,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.19.27.33_veh-28_00016_00079,3,7,True,True,0,7,1.0,112,7,True,1.0,1.0,112,7,True,1.0
2021.10.06.19.27.33_veh-28_00121_00289,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.19.27.33_veh-28_00302_00794,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.06.19.27.33_veh-28_00805_01736,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.02.57.41_veh-50_00029_00134,1,7,True,True,0,7,1.0,112,7,True,1.0,1.0,112,7,True,1.0
2021.10.11.02.57.41_veh-50_00145_00308,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.02.57.41_veh-50_00352_00535,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.02.57.41_veh-50_00704_00776,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.02.57.41_veh-50_00838_01005,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.02.57.41_veh-50_01028_01289,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.02.57.41_veh-50_01343_01501,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.02.57.41_veh-50_01522_02088,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.02.57.41_veh-50_02155_02265,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.02.57.41_veh-50_02318_02417,4,41,True,True,0,41,1.0,656,41,True,1.0,1.0,656,41,True,1.0
2021.10.11.02.57.41_veh-50_02428_02548,4,30,True,True,0,30,1.0,480,30,True,1.0,1.0,480,30,True,1.0
2021.10.11.05.34.05_veh-50_00020_00149,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.05.34.05_veh-50_00189_00398,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.05.34.05_veh-50_00442_00556,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.05.34.05_veh-50_00568_00631,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.05.34.05_veh-50_00697_00766,0,6,True,True,0,6,1.0,96,6,True,1.0,1.0,96,6,True,1.0
2021.10.11.05.34.05_veh-50_00838_00947,1,29,True,True,0,29,1.0,464,29,True,1.0,1.0,464,29,True,1.0
2021.10.11.05.34.05_veh-50_00971_01251,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.05.34.05_veh-50_01281_01692,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.05.34.05_veh-50_01718_02261,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.05.34.05_veh-50_02309_02677,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.12.18_veh-50_00211_00304,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.12.18_veh-50_00345_00498,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.12.18_veh-50_00541_00832,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.12.18_veh-50_00866_01534,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.12.18_veh-50_01571_01823,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.47.13_veh-50_00080_00159,2,34,True,True,0,34,1.0,544,34,True,1.0,1.0,544,34,True,1.0
2021.10.11.07.47.13_veh-50_00202_00310,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.47.13_veh-50_00326_00708,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.47.13_veh-50_00736_00843,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.47.13_veh-50_00886_00952,2,29,True,True,0,29,1.0,464,29,True,1.0,1.0,464,29,True,1.0
2021.10.11.07.47.13_veh-50_01020_01123,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.07.47.13_veh-50_01190_01452,1,47,True,True,0,47,1.0,752,47,True,1.0,1.0,752,47,True,1.0
2021.10.11.07.47.13_veh-50_01513_02138,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.08.31.07_veh-50_00005_00242,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.08.31.07_veh-50_00282_00680,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.08.31.07_veh-50_00791_00954,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.08.31.07_veh-50_01001_01076,1,32,True,True,0,32,1.0,512,32,True,1.0,1.0,512,32,True,1.0
2021.10.11.08.31.07_veh-50_01184_01318,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.08.31.07_veh-50_01365_01539,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.08.31.07_veh-50_01576_01734,0,49,True,True,0,49,1.0,784,49,True,1.0,1.0,784,49,True,1.0
2021.10.11.08.31.07_veh-50_01750_01948,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.08.31.07_veh-50_01972_02057,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.08.31.07_veh-50_02146_02283,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.11.08.31.07_veh-50_02360_02684,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
