group,model,fold,factor,bin,lower,upper,count,mean_probability,observed_rate
O4,mlp,0,collision,2,0.2,0.3,3161,0.245156154908624,0.1844353052831382
O4,mlp,0,collision,3,0.3,0.4,1920,0.3472646751285841,0.2609375
O4,mlp,0,collision,4,0.4,0.5,1522,0.4489833492682892,0.3633377135348226
O4,mlp,0,collision,5,0.5,0.6000000000000001,1233,0.5509341579574158,0.4452554744525547
O4,mlp,0,collision,6,0.6000000000000001,0.7000000000000001,1215,0.649534081088172,0.5662551440329218
O4,mlp,0,collision,7,0.7000000000000001,0.8,1356,0.7500695256532821,0.7131268436578171
O4,mlp,0,collision,8,0.8,0.9,1829,0.8541073721572309,0.8496446145434664
O4,mlp,0,collision,9,0.9,1.0,2774,0.9483223204872292,0.9585436193222784
O4,mlp,0,ttc,0,0.0,0.1,93568,0.0300048007843844,0.0319339945280437
O4,mlp,0,ttc,1,0.1,0.2,18352,0.1436833868423556,0.1346992153443766
O4,mlp,0,ttc,2,0.2,0.3,9238,0.2451999460797233,0.2104351591253518
O4,mlp,0,ttc,3,0.3,0.4,5367,0.3453275230769585,0.3119060927892677
O4,mlp,0,ttc,4,0.4,0.5,3560,0.4466706751270241,0.4160112359550562
O4,mlp,0,ttc,5,0.5,0.6000000000000001,2693,0.5477887995394464,0.5024136650575566
O4,mlp,0,ttc,6,0.6000000000000001,0.7000000000000001,2163,0.6499002305820922,0.6236708275543227
O4,mlp,0,ttc,7,0.7000000000000001,0.8,2143,0.750406458591447,0.7069528698086794
O4,mlp,0,ttc,8,0.8,0.9,2439,0.8517384744902623,0.8298482984829848
O4,mlp,0,ttc,9,0.9,1.0,5693,0.960318789433118,0.9571403477955384
O4,mlp,1,collision,0,0.0,0.1,121491,0.01536801599781,0.007794816076911
O4,mlp,1,collision,1,0.1,0.2,7432,0.1400440478551054,0.0901506996770721
O4,mlp,1,collision,2,0.2,0.3,3354,0.2447331599584632,0.1639833035181872
O4,mlp,1,collision,3,0.3,0.4,2052,0.3469075670948735,0.2504873294346978
O4,mlp,1,collision,4,0.4,0.5,1455,0.4469170641243662,0.3367697594501718
O4,mlp,1,collision,5,0.5,0.6000000000000001,1272,0.5491396088457707,0.4449685534591195
O4,mlp,1,collision,6,0.6000000000000001,0.7000000000000001,1286,0.6494355879805136,0.5668740279937792
O4,mlp,1,collision,7,0.7000000000000001,0.8,1386,0.7518041560488173,0.6717171717171717
O4,mlp,1,collision,8,0.8,0.9,1786,0.8539067369626057,0.799552071668533
O4,mlp,1,collision,9,0.9,1.0,3686,0.9572987571011012,0.9503526858383072
O4,mlp,1,ttc,0,0.0,0.1,94083,0.0309933909422126,0.0316316443990944
O4,mlp,1,ttc,1,0.1,0.2,17478,0.1426835335690508,0.1433230346721593
O4,mlp,1,ttc,2,0.2,0.3,8491,0.2455679021258894,0.2248262866564598
O4,mlp,1,ttc,3,0.3,0.4,5223,0.3467146627249764,0.3235688301742294
O4,mlp,1,ttc,4,0.4,0.5,3566,0.4471544397392101,0.3956814357823892
O4,mlp,1,ttc,5,0.5,0.6000000000000001,2777,0.5485933200463916,0.5073820669787541
O4,mlp,1,ttc,6,0.6000000000000001,0.7000000000000001,2311,0.6484050698633165,0.5897879705755085
O4,mlp,1,ttc,7,0.7000000000000001,0.8,2217,0.7513297077874961,0.6986919260261615
O4,mlp,1,ttc,8,0.8,0.9,2547,0.8528200664097157,0.7993718099725167
O4,mlp,1,ttc,9,0.9,1.0,6507,0.9626498873083204,0.9558936529890888
O4,mlp,2,collision,0,0.0,0.1,122017,0.0153480977139218,0.0108427514198841
O4,mlp,2,collision,1,0.1,0.2,7146,0.1403516220153546,0.1098516652672823
O4,mlp,2,collision,2,0.2,0.3,3087,0.244915365081873,0.2047295108519598
O4,mlp,2,collision,3,0.3,0.4,1846,0.3468627022218084,0.3104008667388949
O4,mlp,2,collision,4,0.4,0.5,1458,0.4495973410429777,0.3950617283950617
O4,mlp,2,collision,5,0.5,0.6000000000000001,1346,0.5496635200984411,0.4829123328380386
O4,mlp,2,collision,6,0.6000000000000001,0.7000000000000001,1261,0.6510812320187392,0.605868358445678
O4,mlp,2,collision,7,0.7000000000000001,0.8,1469,0.7527864805040431,0.7072838665759019
O4,mlp,2,collision,8,0.8,0.9,1970,0.8538365644549355,0.8406091370558376
O4,mlp,2,collision,9,0.9,1.0,3616,0.9561045286204436,0.950774336283186
O4,mlp,2,ttc,0,0.0,0.1,93965,0.031959863925413,0.0356302878731442
O4,mlp,2,ttc,1,0.1,0.2,18229,0.1422047487284991,0.1585934499972571
O4,mlp,2,ttc,2,0.2,0.3,8762,0.2444670516177008,0.2450353800502168
O4,mlp,2,ttc,3,0.3,0.4,4969,0.3455243226351405,0.3477560877440129
O4,mlp,2,ttc,4,0.4,0.5,3278,0.4471770293960635,0.4670530811470408
O4,mlp,2,ttc,5,0.5,0.6000000000000001,2485,0.5483131028756769,0.5420523138832998
O4,mlp,2,ttc,6,0.6000000000000001,0.7000000000000001,2114,0.648222521976581,0.6400189214758751
O4,mlp,2,ttc,7,0.7000000000000001,0.8,2088,0.7504143747162089,0.7112068965517241
O4,mlp,2,ttc,8,0.8,0.9,2586,0.8539644954329946,0.8395204949729311
O4,mlp,2,ttc,9,0.9,1.0,6740,0.9636377568768464,0.941839762611276
O4,mlp,3,collision,0,0.0,0.1,123917,0.0127087750371215,0.0090140981463398
O4,mlp,3,collision,1,0.1,0.2,6836,0.141960225516528,0.1138092451726155
O4,mlp,3,collision,2,0.2,0.3,3169,0.2456653518334816,0.2066898075102556
O4,mlp,3,collision,3,0.3,0.4,1875,0.3464815945466359,0.336
O4,mlp,3,collision,4,0.4,0.5,1432,0.4475373881530828,0.4371508379888268
O4,mlp,3,collision,5,0.5,0.6000000000000001,1234,0.5499043340524553,0.5559157212317666
O4,mlp,3,collision,6,0.6000000000000001,0.7000000000000001,1150,0.6498503598441249,0.6452173913043479
O4,mlp,3,collision,7,0.7000000000000001,0.8,1299,0.7505809496787074,0.7767513471901463
O4,mlp,3,collision,8,0.8,0.9,1765,0.8534979521046279,0.8538243626062323
O4,mlp,3,collision,9,0.9,1.0,2523,0.9476154479676184,0.9643281807372176
O4,mlp,3,ttc,0,0.0,0.1,97851,0.0264979704692565,0.0386506014246149
O4,mlp,3,ttc,1,0.1,0.2,16080,0.142897888917513,0.1567164179104477
O4,mlp,3,ttc,2,0.2,0.3,8331,0.2459768274493355,0.2627535709998799
O4,mlp,3,ttc,3,0.3,0.4,5263,0.3464653884619333,0.3627208816264488
O4,mlp,3,ttc,4,0.4,0.5,3758,0.4474781025845424,0.4768493879723257
O4,mlp,3,ttc,5,0.5,0.6000000000000001,2876,0.5470470313775523,0.5917941585535466
O4,mlp,3,ttc,6,0.6000000000000001,0.7000000000000001,2325,0.6472986564328593,0.6950537634408602
O4,mlp,3,ttc,7,0.7000000000000001,0.8,2247,0.7509400286460167,0.8024032042723631
O4,mlp,3,ttc,8,0.8,0.9,2550,0.8537751696390264,0.8874509803921569
O4,mlp,3,ttc,9,0.9,1.0,3919,0.9485446215588452,0.9798417963766268
O4,mlp,4,collision,0,0.0,0.1,124025,0.0139219045598892,0.0069905261036081
O4,mlp,4,collision,1,0.1,0.2,6434,0.1412488804689504,0.091078644700031
O4,mlp,4,collision,2,0.2,0.3,2941,0.2447014630894724,0.1785107106426385
O4,mlp,4,collision,3,0.3,0.4,1861,0.3464258768461136,0.2434175174637291
O4,mlp,4,collision,4,0.4,0.5,1350,0.4485559711632905,0.3474074074074074
O4,mlp,4,collision,5,0.5,0.6000000000000001,1100,0.5485571873188019,0.4209090909090909
O4,mlp,4,collision,6,0.6000000000000001,0.7000000000000001,990,0.6485928194691436,0.5414141414141415
O4,mlp,4,collision,7,0.7000000000000001,0.8,1134,0.7497428856408995,0.6472663139329806
O4,mlp,4,collision,8,0.8,0.9,1494,0.8515510452958635,0.7449799196787149
O4,mlp,4,collision,9,0.9,1.0,3871,0.9605054937878555,0.9261172823559805
O4,mlp,4,ttc,0,0.0,0.1,97354,0.0291391977978654,0.0351295272921503
O4,mlp,4,ttc,1,0.1,0.2,16957,0.1419173352011266,0.1428908415403668
O4,mlp,4,ttc,2,0.2,0.3,7722,0.245506416106048,0.2435897435897435
O4,mlp,4,ttc,3,0.3,0.4,4689,0.3458468886130043,0.3147792706333973
O4,mlp,4,ttc,4,0.4,0.5,3146,0.4479118046283873,0.4125874125874126
O4,mlp,4,ttc,5,0.5,0.6000000000000001,2442,0.5483110506060083,0.4787059787059787
O4,mlp,4,ttc,6,0.6000000000000001,0.7000000000000001,2121,0.6492207444034507,0.5775577557755776
O4,mlp,4,ttc,7,0.7000000000000001,0.8,2020,0.750385249575766,0.6717821782178218
O4,mlp,4,ttc,8,0.8,0.9,2176,0.8521752294481677,0.7715992647058824
O4,mlp,4,ttc,9,0.9,1.0,6573,0.9688751652743852,0.9391449870683096
O5,linear,0,collision,0,0.0,0.1,121801,0.0490859985832065,0.0015681316245351
O5,linear,0,collision,1,0.1,0.2,12093,0.1288715462041465,0.0238154304142892
O5,linear,0,collision,2,0.2,0.3,1042,0.2360374932811951,0.0681381957773512
O5,linear,0,collision,3,0.3,0.4,188,0.3390704918097942,0.101063829787234
O5,linear,0,collision,4,0.4,0.5,77,0.4539980493582688,0.0519480519480519
O5,linear,0,collision,5,0.5,0.6000000000000001,69,0.5504660122636436,0.1304347826086956
O5,linear,0,collision,6,0.6000000000000001,0.7000000000000001,106,0.6548707524560532,0.1886792452830188
O5,linear,0,collision,7,0.7000000000000001,0.8,283,0.7630359284026884,0.5901060070671378
O5,linear,0,collision,8,0.8,0.9,1226,0.8571695175392593,0.8768352365415987
O5,linear,0,collision,9,0.9,1.0,8331,0.9923118226397384,0.9458648421558036
O5,linear,0,ttc,0,0.0,0.1,90728,0.0450017910882931,0.0250969932104752
O5,linear,0,ttc,1,0.1,0.2,23383,0.1400147062100086,0.1015695163152717
O5,linear,0,ttc,2,0.2,0.3,8473,0.2437542510661552,0.2211731382037058
O5,linear,0,ttc,3,0.3,0.4,4740,0.345277629390296,0.3381856540084388
O5,linear,0,ttc,4,0.4,0.5,2880,0.4461774073437684,0.4534722222222222
O5,linear,0,ttc,5,0.5,0.6000000000000001,1910,0.5461943435419292,0.5513089005235602
O5,linear,0,ttc,6,0.6000000000000001,0.7000000000000001,1363,0.6470591582450811,0.6463683052090976
O5,linear,0,ttc,7,0.7000000000000001,0.8,972,0.7491676232819695,0.7006172839506173
O5,linear,0,ttc,8,0.8,0.9,812,0.8497435519554345,0.7278325123152709
O5,linear,0,ttc,9,0.9,1.0,9955,0.9894754966618966,0.965143144148669
O5,linear,1,collision,0,0.0,0.1,120135,0.0501708464036409,0.001564906147251
O5,linear,1,collision,1,0.1,0.2,12968,0.1292833330869252,0.0207433682911782
O5,linear,1,collision,2,0.2,0.3,1066,0.2372235800882217,0.074108818011257
O5,linear,1,collision,3,0.3,0.4,251,0.3408031119293425,0.0717131474103585
O5,linear,1,collision,4,0.4,0.5,78,0.4440786781219336,0.1153846153846153
O5,linear,1,collision,5,0.5,0.6000000000000001,63,0.5547716891954816,0.0793650793650793
O5,linear,1,collision,6,0.6000000000000001,0.7000000000000001,100,0.6559177041053772,0.21
O5,linear,1,collision,7,0.7000000000000001,0.8,211,0.7603999379121862,0.5497630331753555
O5,linear,1,collision,8,0.8,0.9,1167,0.8602076829143743,0.8748928877463582
O5,linear,1,collision,9,0.9,1.0,9161,0.9911755076624292,0.9389804606484008
O5,linear,1,ttc,0,0.0,0.1,87090,0.0459088886268667,0.0231255023538867
O5,linear,1,ttc,1,0.1,0.2,24555,0.1403643002549637,0.1005497861942577
O5,linear,1,ttc,2,0.2,0.3,9437,0.2437846556983282,0.2034544876549751
O5,linear,1,ttc,3,0.3,0.4,5330,0.3465590817563753,0.3206378986866792
O5,linear,1,ttc,4,0.4,0.5,3109,0.4465123286543264,0.4483756834995175
O5,linear,1,ttc,5,0.5,0.6000000000000001,1965,0.5457401514356677,0.5572519083969466
O5,linear,1,ttc,6,0.6000000000000001,0.7000000000000001,1374,0.6462094536514782,0.6593886462882096
O5,linear,1,ttc,7,0.7000000000000001,0.8,934,0.7463587359136381,0.7237687366167024
O5,linear,1,ttc,8,0.8,0.9,801,0.850481758031357,0.7253433208489388
O5,linear,1,ttc,9,0.9,1.0,10605,0.9903457334388938,0.9716171617161716
O5,linear,2,collision,0,0.0,0.1,119446,0.0505485070399267,0.001791604574452
O5,linear,2,collision,1,0.1,0.2,12581,0.1291900183331861,0.0256736348461966
O5,linear,2,collision,2,0.2,0.3,1101,0.2358971179397836,0.0690281562216167
O5,linear,2,collision,3,0.3,0.4,250,0.3429656674861908,0.064
O5,linear,2,collision,4,0.4,0.5,94,0.4469801152640201,0.0638297872340425
O5,linear,2,collision,5,0.5,0.6000000000000001,81,0.5517320000095132,0.0987654320987654
O5,linear,2,collision,6,0.6000000000000001,0.7000000000000001,134,0.652842232985283,0.126865671641791
O5,linear,2,collision,7,0.7000000000000001,0.8,376,0.7641554466904478,0.648936170212766
O5,linear,2,collision,8,0.8,0.9,1418,0.8568236687876105,0.9090267983074752
O5,linear,2,collision,9,0.9,1.0,9735,0.9928537911798138,0.9494607087827428
O5,linear,2,ttc,0,0.0,0.1,88345,0.0451596756898955,0.0239289150489558
O5,linear,2,ttc,1,0.1,0.2,23426,0.1402477763750948,0.1053530265516946
O5,linear,2,ttc,2,0.2,0.3,8946,0.2435475413997968,0.2252403308741337
O5,linear,2,ttc,3,0.3,0.4,4691,0.3457008519042557,0.3636751225751439
O5,linear,2,ttc,4,0.4,0.5,2985,0.4463609691141438,0.4964824120603015
O5,linear,2,ttc,5,0.5,0.6000000000000001,1952,0.5465067727949287,0.6055327868852459
O5,linear,2,ttc,6,0.6000000000000001,0.7000000000000001,1341,0.6462116039217096,0.6823266219239373
O5,linear,2,ttc,7,0.7000000000000001,0.8,980,0.7480648710411422,0.7020408163265306
O5,linear,2,ttc,8,0.8,0.9,921,0.8532325550347534,0.7100977198697068
O5,linear,2,ttc,9,0.9,1.0,11629,0.9899525818200277,0.9566600739530484
O5,linear,3,collision,0,0.0,0.1,121760,0.0505325783502542,0.0018396846254927
O5,linear,3,collision,1,0.1,0.2,11876,0.1293977862647453,0.0234927585045469
O5,linear,3,collision,2,0.2,0.3,1036,0.2375979868112613,0.0791505791505791
O5,linear,3,collision,3,0.3,0.4,216,0.3423473332767133,0.074074074074074
O5,linear,3,collision,4,0.4,0.5,82,0.4427573964363191,0.1585365853658536
O5,linear,3,collision,5,0.5,0.6000000000000001,70,0.553358839239393,0.2
O5,linear,3,collision,6,0.6000000000000001,0.7000000000000001,79,0.6489997309974477,0.4177215189873418
O5,linear,3,collision,7,0.7000000000000001,0.8,320,0.7628176650032401,0.75625
O5,linear,3,collision,8,0.8,0.9,1324,0.8554251305646406,0.879154078549849
O5,linear,3,collision,9,0.9,1.0,8437,0.992302806531138,0.9619533009363518
O5,linear,3,ttc,0,0.0,0.1,89755,0.0468567146220709,0.0259595565706645
O5,linear,3,ttc,1,0.1,0.2,24077,0.1401216738084134,0.1090667441957054
O5,linear,3,ttc,2,0.2,0.3,8951,0.2437246127653196,0.2346106580270361
O5,linear,3,ttc,3,0.3,0.4,4567,0.3451861441983732,0.3654477775344865
O5,linear,3,ttc,4,0.4,0.5,2746,0.4469971671450858,0.5138383102694829
O5,linear,3,ttc,5,0.5,0.6000000000000001,1797,0.5470716154900404,0.6154702281580412
O5,linear,3,ttc,6,0.6000000000000001,0.7000000000000001,1299,0.6470962505417663,0.7151655119322555
O5,linear,3,ttc,7,0.7000000000000001,0.8,983,0.7468588152712747,0.775178026449644
O5,linear,3,ttc,8,0.8,0.9,797,0.8508748881042079,0.7440401505646174
O5,linear,3,ttc,9,0.9,1.0,10228,0.9903633502495208,0.9669534610872116
O5,linear,4,collision,0,0.0,0.1,121535,0.0493652227430733,0.0016785288188587
O5,linear,4,collision,1,0.1,0.2,12485,0.1305568947761499,0.0214657589106928
O5,linear,4,collision,2,0.2,0.3,1161,0.2348416834094214,0.0645994832041343
O5,linear,4,collision,3,0.3,0.4,260,0.3425409643695905,0.0769230769230769
O5,linear,4,collision,4,0.4,0.5,132,0.4471531422300772,0.1818181818181818
O5,linear,4,collision,5,0.5,0.6000000000000001,98,0.5525706118466903,0.0612244897959183
O5,linear,4,collision,6,0.6000000000000001,0.7000000000000001,107,0.6522984176038582,0.1682242990654205
O5,linear,4,collision,7,0.7000000000000001,0.8,307,0.7624349091262693,0.6482084690553745
O5,linear,4,collision,8,0.8,0.9,1227,0.8577771788218591,0.8875305623471883
O5,linear,4,collision,9,0.9,1.0,7888,0.9916761286753186,0.941683569979716
O5,linear,4,ttc,0,0.0,0.1,91450,0.0450795986833385,0.0259595407326407
O5,linear,4,ttc,1,0.1,0.2,22516,0.140232042927506,0.1069017587493338
O5,linear,4,ttc,2,0.2,0.3,8808,0.2444507579854626,0.2160535876475931
O5,linear,4,ttc,3,0.3,0.4,4731,0.3453055106731783,0.3331219615303318
O5,linear,4,ttc,4,0.4,0.5,2968,0.4466587168508463,0.444743935309973
O5,linear,4,ttc,5,0.5,0.6000000000000001,1920,0.5467155236750841,0.5661458333333333
O5,linear,4,ttc,6,0.6000000000000001,0.7000000000000001,1275,0.6465223930863773,0.6768627450980392
O5,linear,4,ttc,7,0.7000000000000001,0.8,1001,0.7479376897707091,0.7092907092907093
O5,linear,4,ttc,8,0.8,0.9,966,0.8509654407669052,0.7070393374741201
O5,linear,4,ttc,9,0.9,1.0,9565,0.9896748919855908,0.9595399895452168
O5,mlp,0,collision,0,0.0,0.1,128302,0.0090735703755297,0.0022213215694221
O5,mlp,0,collision,1,0.1,0.2,4123,0.140259334411388,0.0356536502546689
O5,mlp,0,collision,2,0.2,0.3,1614,0.2452052215753582,0.0551425030978934
O5,mlp,0,collision,3,0.3,0.4,802,0.345160810876071,0.1072319201995012
O5,mlp,0,collision,4,0.4,0.5,529,0.445477372700866,0.219281663516068
O5,mlp,0,collision,5,0.5,0.6000000000000001,380,0.5469874843170769,0.3815789473684211
O5,mlp,0,collision,6,0.6000000000000001,0.7000000000000001,365,0.6508942618761977,0.5397260273972603
O5,mlp,0,collision,7,0.7000000000000001,0.8,448,0.7509716630780271,0.7522321428571429
O5,mlp,0,collision,8,0.8,0.9,864,0.8563893618131125,0.8645833333333334
O5,mlp,0,collision,9,0.9,1.0,7789,0.9822533035602784,0.9725253562716653
O5,mlp,0,ttc,0,0.0,0.1,101742,0.0225527575436721,0.0254565469520945
O5,mlp,0,ttc,1,0.1,0.2,13079,0.142734344889446,0.1246272650814282
O5,mlp,0,ttc,2,0.2,0.3,6220,0.2448630466482263,0.2115755627009646
O5,mlp,0,ttc,3,0.3,0.4,3901,0.3466795275254727,0.2965906177903101
O5,mlp,0,ttc,4,0.4,0.5,2833,0.4474335704491915,0.3783974585245322
O5,mlp,0,ttc,5,0.5,0.6000000000000001,2213,0.5471055784001374,0.4943515589697244
O5,mlp,0,ttc,6,0.6000000000000001,0.7000000000000001,1884,0.6497767356930265,0.5939490445859873
O5,mlp,0,ttc,7,0.7000000000000001,0.8,1805,0.751193626963861,0.6941828254847645
O5,mlp,0,ttc,8,0.8,0.9,1748,0.8511547744956115,0.8220823798627003
O5,mlp,0,ttc,9,0.9,1.0,9791,0.9813166623059044,0.9785517311816976
O5,mlp,1,collision,0,0.0,0.1,127550,0.0092352888684765,0.0020619364954919
O5,mlp,1,collision,1,0.1,0.2,4029,0.1401535884677609,0.0364854802680565
O5,mlp,1,collision,2,0.2,0.3,1620,0.2438637474896731,0.0660493827160493
O5,mlp,1,collision,3,0.3,0.4,851,0.3445044989871642,0.1104582843713278
O5,mlp,1,collision,4,0.4,0.5,559,0.4479081382798381,0.2021466905187835
O5,mlp,1,collision,5,0.5,0.6000000000000001,420,0.5497636556625366,0.3142857142857143
O5,mlp,1,collision,6,0.6000000000000001,0.7000000000000001,384,0.649843905121088,0.5651041666666666
O5,mlp,1,collision,7,0.7000000000000001,0.8,489,0.7522428552553454,0.6871165644171779
O5,mlp,1,collision,8,0.8,0.9,1017,0.8572636122431609,0.8643067846607669
O5,mlp,1,collision,9,0.9,1.0,8281,0.9817012032079404,0.9708972346334984
O5,mlp,1,ttc,0,0.0,0.1,101569,0.0218900337039294,0.0239443137177682
O5,mlp,1,ttc,1,0.1,0.2,12704,0.1422687387662782,0.1285421914357682
O5,mlp,1,ttc,2,0.2,0.3,6074,0.2455106254692803,0.2253868949621336
O5,mlp,1,ttc,3,0.3,0.4,4004,0.3461984951908772,0.3121878121878121
O5,mlp,1,ttc,4,0.4,0.5,2826,0.4487302923932281,0.4193205944798301
O5,mlp,1,ttc,5,0.5,0.6000000000000001,2301,0.5484613316155474,0.5202086049543677
O5,mlp,1,ttc,6,0.6000000000000001,0.7000000000000001,2000,0.6475289501845837,0.6005
O5,mlp,1,ttc,7,0.7000000000000001,0.8,1744,0.7489484235165863,0.731651376146789
O5,mlp,1,ttc,8,0.8,0.9,1681,0.8512910194229611,0.8334324806662701
O5,mlp,1,ttc,9,0.9,1.0,10297,0.9799534650674152,0.9831989899970864
O5,mlp,2,collision,0,0.0,0.1,127259,0.0087558599441452,0.0023338231480681
O5,mlp,2,collision,1,0.1,0.2,3614,0.1407370135357153,0.0417819590481461
O5,mlp,2,collision,2,0.2,0.3,1397,0.2431244631707881,0.0694345025053686
O5,mlp,2,collision,3,0.3,0.4,832,0.3462533468667131,0.1346153846153846
O5,mlp,2,collision,4,0.4,0.5,565,0.447224331060342,0.2194690265486725
O5,mlp,2,collision,5,0.5,0.6000000000000001,456,0.5506224693697795,0.4122807017543859
O5,mlp,2,collision,6,0.6000000000000001,0.7000000000000001,408,0.6491699126713416,0.571078431372549
O5,mlp,2,collision,7,0.7000000000000001,0.8,561,0.7535198648558156,0.7611408199643493
O5,mlp,2,collision,8,0.8,0.9,984,0.8568813964361097,0.8739837398373984
O5,mlp,2,collision,9,0.9,1.0,9140,0.9814658442459168,0.9788840262582056
O5,mlp,2,ttc,0,0.0,0.1,99665,0.0230413826847856,0.0247930567400792
O5,mlp,2,ttc,1,0.1,0.2,12861,0.1424009575524538,0.1238628411476557
O5,mlp,2,ttc,2,0.2,0.3,6066,0.2456677444365171,0.21513353115727
O5,mlp,2,ttc,3,0.3,0.4,3833,0.3457309326194392,0.2932428906861466
O5,mlp,2,ttc,4,0.4,0.5,2694,0.4470257506427184,0.3882702301410542
O5,mlp,2,ttc,5,0.5,0.6000000000000001,2261,0.5492342426048238,0.4776647501105705
O5,mlp,2,ttc,6,0.6000000000000001,0.7000000000000001,2007,0.6491398837474904,0.5814648729446936
O5,mlp,2,ttc,7,0.7000000000000001,0.8,1980,0.7500966301169059,0.7025252525252526
O5,mlp,2,ttc,8,0.8,0.9,2031,0.8515579720132753,0.8040374199901527
O5,mlp,2,ttc,9,0.9,1.0,11818,0.9826742643167332,0.9763919444914536
O5,mlp,3,collision,0,0.0,0.1,129057,0.0086044968683195,0.0023168057524969
O5,mlp,3,collision,1,0.1,0.2,3651,0.1397458713382311,0.0435497124075595
O5,mlp,3,collision,2,0.2,0.3,1420,0.2419018749829748,0.0957746478873239
O5,mlp,3,collision,3,0.3,0.4,679,0.3445296966976902,0.1840942562592047
O5,mlp,3,collision,4,0.4,0.5,407,0.4457174363095286,0.2678132678132678
O5,mlp,3,collision,5,0.5,0.6000000000000001,344,0.5494017431209254,0.5
O5,mlp,3,collision,6,0.6000000000000001,0.7000000000000001,360,0.6483233567741182,0.6888888888888889
O5,mlp,3,collision,7,0.7000000000000001,0.8,509,0.7546165172149718,0.8388998035363457
O5,mlp,3,collision,8,0.8,0.9,1081,0.8582251101153301,0.8954671600370028
O5,mlp,3,collision,9,0.9,1.0,7692,0.977962383203251,0.9802392095683828
O5,mlp,3,ttc,0,0.0,0.1,103999,0.0226901324340259,0.0278656525543514
O5,mlp,3,ttc,1,0.1,0.2,12606,0.1422451820887073,0.1471521497699508
O5,mlp,3,ttc,2,0.2,0.3,5785,0.2442127497214743,0.2501296456352636
O5,mlp,3,ttc,3,0.3,0.4,3509,0.3467368309179851,0.3696209746366486
O5,mlp,3,ttc,4,0.4,0.5,2527,0.4474991507500964,0.4962406015037593
O5,mlp,3,ttc,5,0.5,0.6000000000000001,1981,0.5482692797035956,0.5800100959111559
O5,mlp,3,ttc,6,0.6000000000000001,0.7000000000000001,1679,0.6493111682690773,0.6730196545562835
O5,mlp,3,ttc,7,0.7000000000000001,0.8,1554,0.7493771682451437,0.7638352638352638
O5,mlp,3,ttc,8,0.8,0.9,1674,0.8514905495740465,0.8757467144563919
O5,mlp,3,ttc,9,0.9,1.0,9886,0.9784517044929896,0.984523568682986
